Source,topic_int,labels_layer,topic_names
Sci Media,1,1_convert_control_hvdc_grid,1_convert_control_hvdc_grid
Sci Media,42,42_control_grid_convert_power,42_control_grid_convert_power
Sci Media,28,28_wind_sea_offshor_energi,28_wind_sea_offshor_energi
Sci Media,50,50_rvv_bioga_system_co2,50_rvv_bioga_system_co2
Sci Media,23,23_oper_optim_wave_model,23_oper_optim_wave_model
Sci Media,48,48_water_ptx_power_system,48_water_ptx_power_system
Sci Media,43,43_111_system_hvdc_grid,43_111_system_hvdc_grid
Sci Media,24,24_light_system_renew_pollut,24_light_system_renew_pollut
Sci Media,46,46_grain_vschvdc_grid_event,46_grain_vschvdc_grid_event
Sci Media,42,42_control_grid_convert_power,42_control_grid_convert_power
Sci Media,39,39_optim_cost_grid_system,39_optim_cost_grid_system
Sci Media,2,2_germani_wind_energi_connect,2_germani_wind_energi_connect
Sci Media,33,33_hydrogen_cip_offshor_power,33_hydrogen_cip_offshor_power
Sci Media,22,22_grid_control_dc_voltag,22_grid_control_dc_voltag
Sci Media,43,43_111_system_hvdc_grid,43_111_system_hvdc_grid
Sci Media,17,17_hydrogen_cour_european_la,17_hydrogen_cour_european_la
Sci Media,6,6_price_wind_energi_sea,6_price_wind_energi_sea
Sci Media,-1,Noise,Noise
Sci Media,1,1_convert_control_hvdc_grid,1_convert_control_hvdc_grid
Sci Media,21,21_system_power_sensor_wing,21_system_power_sensor_wing
Sci Media,46,46_grain_vschvdc_grid_event,46_grain_vschvdc_grid_event
Sci Media,23,23_oper_optim_wave_model,23_oper_optim_wave_model
Sci Media,-1,Noise,Noise
Sci Media,1,1_convert_control_hvdc_grid,1_convert_control_hvdc_grid
Sci Media,50,50_rvv_bioga_system_co2,50_rvv_bioga_system_co2
Sci Media,0,0_wind_energi_offshor_climat,0_wind_energi_offshor_climat
Sci Media,14,14_hydrogen_powertox_bornholm_energi,14_hydrogen_powertox_bornholm_energi
Sci Media,26,26_grid_nsfcae_variabl_offshor,26_grid_nsfcae_variabl_offshor
Sci Media,27,27_co2_catch_system_energi,27_co2_catch_system_energi
Sci Media,26,26_grid_nsfcae_variabl_offshor,26_grid_nsfcae_variabl_offshor
Sci Media,17,17_hydrogen_cour_european_la,17_hydrogen_cour_european_la
Sci Media,15,15_heat_energi_grid_power,15_heat_energi_grid_power
Sci Media,49,49_co2_bioga_hydrogen_kattegat,49_co2_bioga_hydrogen_kattegat
Sci Media,1,1_convert_control_hvdc_grid,1_convert_control_hvdc_grid
Sci Media,2,2_germani_wind_energi_connect,2_germani_wind_energi_connect
Sci Media,34,34_bornholm_tax_busi_cultur,34_bornholm_tax_busi_cultur
Sci Media,28,28_wind_sea_offshor_energi,28_wind_sea_offshor_energi
Sci Media,22,22_grid_control_dc_voltag,22_grid_control_dc_voltag
Sci Media,26,26_grid_nsfcae_variabl_offshor,26_grid_nsfcae_variabl_offshor
Sci Media,43,43_111_system_hvdc_grid,43_111_system_hvdc_grid
Sci Media,17,17_hydrogen_cour_european_la,17_hydrogen_cour_european_la
Sci Media,15,15_heat_energi_grid_power,15_heat_energi_grid_power
Sci Media,21,21_system_power_sensor_wing,21_system_power_sensor_wing
Sci Media,22,22_grid_control_dc_voltag,22_grid_control_dc_voltag
Sci Media,14,14_hydrogen_powertox_bornholm_energi,14_hydrogen_powertox_bornholm_energi
Sci Media,43,43_111_system_hvdc_grid,43_111_system_hvdc_grid
Sci Media,27,27_co2_catch_system_energi,27_co2_catch_system_energi
Sci Media,42,42_control_grid_convert_power,42_control_grid_convert_power
Sci Media,50,50_rvv_bioga_system_co2,50_rvv_bioga_system_co2
Sci Media,42,42_control_grid_convert_power,42_control_grid_convert_power
Sci Media,1,1_convert_control_hvdc_grid,1_convert_control_hvdc_grid
Sci Media,25,25_til_og_danmark_bredygtig,25_til_og_danmark_bredygtig
Sci Media,1,1_convert_control_hvdc_grid,1_convert_control_hvdc_grid
Sci Media,1,1_convert_control_hvdc_grid,1_convert_control_hvdc_grid
Sci Media,22,22_grid_control_dc_voltag,22_grid_control_dc_voltag
Sci Media,51,51_control_stabil_hvdc_system,51_control_stabil_hvdc_system
Sci Media,50,50_rvv_bioga_system_co2,50_rvv_bioga_system_co2
Sci Media,32,32_model_speci_energi_renew,32_model_speci_energi_renew
Sci Media,35,35_grid_wave_kelvin_propag,35_grid_wave_kelvin_propag
Sci Media,21,21_system_power_sensor_wing,21_system_power_sensor_wing
Sci Media,25,25_til_og_danmark_bredygtig,25_til_og_danmark_bredygtig
Sci Media,21,21_system_power_sensor_wing,21_system_power_sensor_wing
Sci Media,26,26_grid_nsfcae_variabl_offshor,26_grid_nsfcae_variabl_offshor
Sci Media,1,1_convert_control_hvdc_grid,1_convert_control_hvdc_grid
Sci Media,35,35_grid_wave_kelvin_propag,35_grid_wave_kelvin_propag
Sci Media,24,24_light_system_renew_pollut,24_light_system_renew_pollut
Sci Media,2,2_germani_wind_energi_connect,2_germani_wind_energi_connect
Sci Media,51,51_control_stabil_hvdc_system,51_control_stabil_hvdc_system
Sci Media,22,22_grid_control_dc_voltag,22_grid_control_dc_voltag
Sci Media,23,23_oper_optim_wave_model,23_oper_optim_wave_model
Sci Media,1,1_convert_control_hvdc_grid,1_convert_control_hvdc_grid
Sci Media,5,5_er_og_til_der,5_er_og_til_der
Sci Media,44,44_vi_er_det_og,44_vi_er_det_og
Sci Media,46,46_grain_vschvdc_grid_event,46_grain_vschvdc_grid_event
Sci Media,15,15_heat_energi_grid_power,15_heat_energi_grid_power
Sci Media,52,52_comput_quantum_ion_brynjar,52_comput_quantum_ion_brynjar
Sci Media,1,1_convert_control_hvdc_grid,1_convert_control_hvdc_grid
Sci Media,35,35_grid_wave_kelvin_propag,35_grid_wave_kelvin_propag
Sci Media,1,1_convert_control_hvdc_grid,1_convert_control_hvdc_grid
Sci Media,39,39_optim_cost_grid_system,39_optim_cost_grid_system
Sci Media,1,1_convert_control_hvdc_grid,1_convert_control_hvdc_grid
Sci Media,22,22_grid_control_dc_voltag,22_grid_control_dc_voltag
Sci Media,-1,Noise,Noise
Sci Media,1,1_convert_control_hvdc_grid,1_convert_control_hvdc_grid
Sci Media,24,24_light_system_renew_pollut,24_light_system_renew_pollut
Sci Media,21,21_system_power_sensor_wing,21_system_power_sensor_wing
Sci Media,22,22_grid_control_dc_voltag,22_grid_control_dc_voltag
Sci Media,39,39_optim_cost_grid_system,39_optim_cost_grid_system
Sci Media,23,23_oper_optim_wave_model,23_oper_optim_wave_model
Sci Media,40,40_project_energi_scheme_danish,40_project_energi_scheme_danish
Sci Media,1,1_convert_control_hvdc_grid,1_convert_control_hvdc_grid
Sci Media,22,22_grid_control_dc_voltag,22_grid_control_dc_voltag
Sci Media,21,21_system_power_sensor_wing,21_system_power_sensor_wing
Sci Media,48,48_water_ptx_power_system,48_water_ptx_power_system
Sci Media,17,17_hydrogen_cour_european_la,17_hydrogen_cour_european_la
Sci Media,43,43_111_system_hvdc_grid,43_111_system_hvdc_grid
Sci Media,15,15_heat_energi_grid_power,15_heat_energi_grid_power
Sci Media,2,2_germani_wind_energi_connect,2_germani_wind_energi_connect
Sci Media,51,51_control_stabil_hvdc_system,51_control_stabil_hvdc_system
Sci Media,1,1_convert_control_hvdc_grid,1_convert_control_hvdc_grid
Sci Media,39,39_optim_cost_grid_system,39_optim_cost_grid_system
Sci Media,32,32_model_speci_energi_renew,32_model_speci_energi_renew
Sci Media,1,1_convert_control_hvdc_grid,1_convert_control_hvdc_grid
Sci Media,39,39_optim_cost_grid_system,39_optim_cost_grid_system
Sci Media,2,2_germani_wind_energi_connect,2_germani_wind_energi_connect
Sci Media,0,0_wind_energi_offshor_climat,0_wind_energi_offshor_climat
Sci Media,1,1_convert_control_hvdc_grid,1_convert_control_hvdc_grid
Sci Media,-1,Noise,Noise
Sci Media,46,46_grain_vschvdc_grid_event,46_grain_vschvdc_grid_event
Sci Media,35,35_grid_wave_kelvin_propag,35_grid_wave_kelvin_propag
Sci Media,41,41_hydrogen_ptx_electrolysi_pipe,41_hydrogen_ptx_electrolysi_pipe
Sci Media,22,22_grid_control_dc_voltag,22_grid_control_dc_voltag
Sci Media,17,17_hydrogen_cour_european_la,17_hydrogen_cour_european_la
Sci Media,51,51_control_stabil_hvdc_system,51_control_stabil_hvdc_system
Sci Media,32,32_model_speci_energi_renew,32_model_speci_energi_renew
Sci Media,-1,Noise,Noise
Sci Media,8,8_wind_electr_energi_island,8_wind_electr_energi_island
Sci Media,26,26_grid_nsfcae_variabl_offshor,26_grid_nsfcae_variabl_offshor
Sci Media,43,43_111_system_hvdc_grid,43_111_system_hvdc_grid
Sci Media,1,1_convert_control_hvdc_grid,1_convert_control_hvdc_grid
Sci Media,1,1_convert_control_hvdc_grid,1_convert_control_hvdc_grid
Sci Media,15,15_heat_energi_grid_power,15_heat_energi_grid_power
Sci Media,42,42_control_grid_convert_power,42_control_grid_convert_power
Sci Media,26,26_grid_nsfcae_variabl_offshor,26_grid_nsfcae_variabl_offshor
Sci Media,17,17_hydrogen_cour_european_la,17_hydrogen_cour_european_la
Sci Media,0,0_wind_energi_offshor_climat,0_wind_energi_offshor_climat
Sci Media,24,24_light_system_renew_pollut,24_light_system_renew_pollut
Sci Media,25,25_til_og_danmark_bredygtig,25_til_og_danmark_bredygtig
Sci Media,27,27_co2_catch_system_energi,27_co2_catch_system_energi
Sci Media,-1,Noise,Noise
Sci Media,22,22_grid_control_dc_voltag,22_grid_control_dc_voltag
Sci Media,43,43_111_system_hvdc_grid,43_111_system_hvdc_grid
Sci Media,1,1_convert_control_hvdc_grid,1_convert_control_hvdc_grid
Sci Media,22,22_grid_control_dc_voltag,22_grid_control_dc_voltag
Sci Media,48,48_water_ptx_power_system,48_water_ptx_power_system
Sci Media,43,43_111_system_hvdc_grid,43_111_system_hvdc_grid
Sci Media,43,43_111_system_hvdc_grid,43_111_system_hvdc_grid
Sci Media,28,28_wind_sea_offshor_energi,28_wind_sea_offshor_energi
Sci Media,15,15_heat_energi_grid_power,15_heat_energi_grid_power
Sci Media,39,39_optim_cost_grid_system,39_optim_cost_grid_system
Sci Media,41,41_hydrogen_ptx_electrolysi_pipe,41_hydrogen_ptx_electrolysi_pipe
Sci Media,27,27_co2_catch_system_energi,27_co2_catch_system_energi
Sci Media,51,51_control_stabil_hvdc_system,51_control_stabil_hvdc_system
Sci Media,26,26_grid_nsfcae_variabl_offshor,26_grid_nsfcae_variabl_offshor
Sci Media,2,2_germani_wind_energi_connect,2_germani_wind_energi_connect
Sci Media,41,41_hydrogen_ptx_electrolysi_pipe,41_hydrogen_ptx_electrolysi_pipe
Sci Media,31,31_wind_energi_turbin_sea,31_wind_energi_turbin_sea
Sci Media,26,26_grid_nsfcae_variabl_offshor,26_grid_nsfcae_variabl_offshor
Sci Media,35,35_grid_wave_kelvin_propag,35_grid_wave_kelvin_propag
Sci Media,33,33_hydrogen_cip_offshor_power,33_hydrogen_cip_offshor_power
Sci Media,1,1_convert_control_hvdc_grid,1_convert_control_hvdc_grid
Sci Media,42,42_control_grid_convert_power,42_control_grid_convert_power
Sci Media,33,33_hydrogen_cip_offshor_power,33_hydrogen_cip_offshor_power
Sci Media,23,23_oper_optim_wave_model,23_oper_optim_wave_model
Sci Media,52,52_comput_quantum_ion_brynjar,52_comput_quantum_ion_brynjar
Sci Media,-1,Noise,Noise
Sci Media,51,51_control_stabil_hvdc_system,51_control_stabil_hvdc_system
Sci Media,17,17_hydrogen_cour_european_la,17_hydrogen_cour_european_la
Sci Media,-1,Noise,Noise
Sci Media,22,22_grid_control_dc_voltag,22_grid_control_dc_voltag
Sci Media,24,24_light_system_renew_pollut,24_light_system_renew_pollut
Sci Media,8,8_wind_electr_energi_island,8_wind_electr_energi_island
Sci Media,14,14_hydrogen_powertox_bornholm_energi,14_hydrogen_powertox_bornholm_energi
Sci Media,14,14_hydrogen_powertox_bornholm_energi,14_hydrogen_powertox_bornholm_energi
Sci Media,51,51_control_stabil_hvdc_system,51_control_stabil_hvdc_system
Sci Media,14,14_hydrogen_powertox_bornholm_energi,14_hydrogen_powertox_bornholm_energi
Sci Media,39,39_optim_cost_grid_system,39_optim_cost_grid_system
Sci Media,33,33_hydrogen_cip_offshor_power,33_hydrogen_cip_offshor_power
Sci Media,23,23_oper_optim_wave_model,23_oper_optim_wave_model
Sci Media,21,21_system_power_sensor_wing,21_system_power_sensor_wing
Sci Media,21,21_system_power_sensor_wing,21_system_power_sensor_wing
Sci Media,-1,Noise,Noise
Sci Media,39,39_optim_cost_grid_system,39_optim_cost_grid_system
Sci Media,17,17_hydrogen_cour_european_la,17_hydrogen_cour_european_la
Sci Media,32,32_model_speci_energi_renew,32_model_speci_energi_renew
Sci Media,50,50_rvv_bioga_system_co2,50_rvv_bioga_system_co2
Sci Media,23,23_oper_optim_wave_model,23_oper_optim_wave_model
Sci Media,43,43_111_system_hvdc_grid,43_111_system_hvdc_grid
Sci Media,32,32_model_speci_energi_renew,32_model_speci_energi_renew
Sci Media,51,51_control_stabil_hvdc_system,51_control_stabil_hvdc_system
Sci Media,15,15_heat_energi_grid_power,15_heat_energi_grid_power
Sci Media,14,14_hydrogen_powertox_bornholm_energi,14_hydrogen_powertox_bornholm_energi
Sci Media,25,25_til_og_danmark_bredygtig,25_til_og_danmark_bredygtig
Sci Media,51,51_control_stabil_hvdc_system,51_control_stabil_hvdc_system
Sci Media,15,15_heat_energi_grid_power,15_heat_energi_grid_power
Sci Media,22,22_grid_control_dc_voltag,22_grid_control_dc_voltag
Sci Media,42,42_control_grid_convert_power,42_control_grid_convert_power
Sci Media,14,14_hydrogen_powertox_bornholm_energi,14_hydrogen_powertox_bornholm_energi
Sci Media,8,8_wind_electr_energi_island,8_wind_electr_energi_island
Sci Media,2,2_germani_wind_energi_connect,2_germani_wind_energi_connect
Sci Media,17,17_hydrogen_cour_european_la,17_hydrogen_cour_european_la
Sci Media,24,24_light_system_renew_pollut,24_light_system_renew_pollut
Sci Media,51,51_control_stabil_hvdc_system,51_control_stabil_hvdc_system
Sci Media,21,21_system_power_sensor_wing,21_system_power_sensor_wing
Sci Media,15,15_heat_energi_grid_power,15_heat_energi_grid_power
Sci Media,-1,Noise,Noise
Sci Media,25,25_til_og_danmark_bredygtig,25_til_og_danmark_bredygtig
Sci Media,41,41_hydrogen_ptx_electrolysi_pipe,41_hydrogen_ptx_electrolysi_pipe
Sci Media,14,14_hydrogen_powertox_bornholm_energi,14_hydrogen_powertox_bornholm_energi
Sci Media,23,23_oper_optim_wave_model,23_oper_optim_wave_model
Sci Media,41,41_hydrogen_ptx_electrolysi_pipe,41_hydrogen_ptx_electrolysi_pipe
Sci Media,49,49_co2_bioga_hydrogen_kattegat,49_co2_bioga_hydrogen_kattegat
Sci Media,15,15_heat_energi_grid_power,15_heat_energi_grid_power
Sci Media,49,49_co2_bioga_hydrogen_kattegat,49_co2_bioga_hydrogen_kattegat
Sci Media,46,46_grain_vschvdc_grid_event,46_grain_vschvdc_grid_event
Sci Media,-1,Noise,Noise
Sci Media,33,33_hydrogen_cip_offshor_power,33_hydrogen_cip_offshor_power
Sci Media,10,10_area_municip_bornholm_plant,10_area_municip_bornholm_plant
Sci Media,28,28_wind_sea_offshor_energi,28_wind_sea_offshor_energi
Sci Media,-1,Noise,Noise
Sci Media,26,26_grid_nsfcae_variabl_offshor,26_grid_nsfcae_variabl_offshor
Sci Media,28,28_wind_sea_offshor_energi,28_wind_sea_offshor_energi
Sci Media,-1,Noise,Noise
Sci Media,49,49_co2_bioga_hydrogen_kattegat,49_co2_bioga_hydrogen_kattegat
Sci Media,33,33_hydrogen_cip_offshor_power,33_hydrogen_cip_offshor_power
Sci Media,14,14_hydrogen_powertox_bornholm_energi,14_hydrogen_powertox_bornholm_energi
Sci Media,39,39_optim_cost_grid_system,39_optim_cost_grid_system
Sci Media,17,17_hydrogen_cour_european_la,17_hydrogen_cour_european_la
Sci Media,21,21_system_power_sensor_wing,21_system_power_sensor_wing
Sci Media,46,46_grain_vschvdc_grid_event,46_grain_vschvdc_grid_event
Sci Media,52,52_comput_quantum_ion_brynjar,52_comput_quantum_ion_brynjar
Sci Media,46,46_grain_vschvdc_grid_event,46_grain_vschvdc_grid_event
Sci Media,46,46_grain_vschvdc_grid_event,46_grain_vschvdc_grid_event
Sci Media,48,48_water_ptx_power_system,48_water_ptx_power_system
Sci Media,23,23_oper_optim_wave_model,23_oper_optim_wave_model
Sci Media,43,43_111_system_hvdc_grid,43_111_system_hvdc_grid
Sci Media,33,33_hydrogen_cip_offshor_power,33_hydrogen_cip_offshor_power
Sci Media,15,15_heat_energi_grid_power,15_heat_energi_grid_power
Sci Media,45,45_neighbor_say_bornholm_mayor,45_neighbor_say_bornholm_mayor
Sci Media,32,32_model_speci_energi_renew,32_model_speci_energi_renew
Sci Media,33,33_hydrogen_cip_offshor_power,33_hydrogen_cip_offshor_power
Sci Media,1,1_convert_control_hvdc_grid,1_convert_control_hvdc_grid
Sci Media,1,1_convert_control_hvdc_grid,1_convert_control_hvdc_grid
Sci Media,24,24_light_system_renew_pollut,24_light_system_renew_pollut
Sci Media,2,2_germani_wind_energi_connect,2_germani_wind_energi_connect
Sci Media,46,46_grain_vschvdc_grid_event,46_grain_vschvdc_grid_event
Sci Media,24,24_light_system_renew_pollut,24_light_system_renew_pollut
Sci Media,52,52_comput_quantum_ion_brynjar,52_comput_quantum_ion_brynjar
Sci Media,23,23_oper_optim_wave_model,23_oper_optim_wave_model
Sci Media,1,1_convert_control_hvdc_grid,1_convert_control_hvdc_grid
Sci Media,14,14_hydrogen_powertox_bornholm_energi,14_hydrogen_powertox_bornholm_energi
Sci Media,35,35_grid_wave_kelvin_propag,35_grid_wave_kelvin_propag
Sci Media,17,17_hydrogen_cour_european_la,17_hydrogen_cour_european_la
Sci Media,50,50_rvv_bioga_system_co2,50_rvv_bioga_system_co2
Sci Media,23,23_oper_optim_wave_model,23_oper_optim_wave_model
Sci Media,27,27_co2_catch_system_energi,27_co2_catch_system_energi
Sci Media,-1,Noise,Noise
Sci Media,26,26_grid_nsfcae_variabl_offshor,26_grid_nsfcae_variabl_offshor
Sci Media,-1,Noise,Noise
Sci Media,41,41_hydrogen_ptx_electrolysi_pipe,41_hydrogen_ptx_electrolysi_pipe
Sci Media,26,26_grid_nsfcae_variabl_offshor,26_grid_nsfcae_variabl_offshor
Sci Media,35,35_grid_wave_kelvin_propag,35_grid_wave_kelvin_propag
Sci Media,21,21_system_power_sensor_wing,21_system_power_sensor_wing
Sci Media,-1,Noise,Noise
Sci Media,43,43_111_system_hvdc_grid,43_111_system_hvdc_grid
Sci Media,-1,Noise,Noise
Sci Media,0,0_wind_energi_offshor_climat,0_wind_energi_offshor_climat
Sci Media,31,31_wind_energi_turbin_sea,31_wind_energi_turbin_sea
Sci Media,39,39_optim_cost_grid_system,39_optim_cost_grid_system
Sci Media,22,22_grid_control_dc_voltag,22_grid_control_dc_voltag
Sci Media,52,52_comput_quantum_ion_brynjar,52_comput_quantum_ion_brynjar
Sci Media,24,24_light_system_renew_pollut,24_light_system_renew_pollut
Sci Media,26,26_grid_nsfcae_variabl_offshor,26_grid_nsfcae_variabl_offshor
Sci Media,21,21_system_power_sensor_wing,21_system_power_sensor_wing
Sci Media,48,48_water_ptx_power_system,48_water_ptx_power_system
Sci Media,21,21_system_power_sensor_wing,21_system_power_sensor_wing
Sci Media,15,15_heat_energi_grid_power,15_heat_energi_grid_power
Sci Media,21,21_system_power_sensor_wing,21_system_power_sensor_wing
Sci Media,1,1_convert_control_hvdc_grid,1_convert_control_hvdc_grid
Sci Media,39,39_optim_cost_grid_system,39_optim_cost_grid_system
Sci Media,-1,Noise,Noise
Sci Media,33,33_hydrogen_cip_offshor_power,33_hydrogen_cip_offshor_power
Sci Media,27,27_co2_catch_system_energi,27_co2_catch_system_energi
Sci Media,1,1_convert_control_hvdc_grid,1_convert_control_hvdc_grid
Sci Media,48,48_water_ptx_power_system,48_water_ptx_power_system
Sci Media,26,26_grid_nsfcae_variabl_offshor,26_grid_nsfcae_variabl_offshor
