Source,topic_int,labels_layer,topic_names
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,14,14_energi_wind_area_hydrogen,14_energi_wind_area_hydrogen
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,2,2_bornholm_energi_wind_say,2_bornholm_energi_wind_say
Sci Media,21,21_system_power_oper_cost,21_system_power_oper_cost
Sci Media,17,17_wind_offshor_energi_bornholm,17_wind_offshor_energi_bornholm
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,24,24_water_system_grain_hainan,24_water_system_grain_hainan
Sci Media,24,24_water_system_grain_hainan,24_water_system_grain_hainan
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,24,24_water_system_grain_hainan,24_water_system_grain_hainan
Sci Media,23,23_light_system_energi_renew,23_light_system_energi_renew
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,11,11_bornholm_energi_wind_offshor,11_bornholm_energi_wind_offshor
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,23,23_light_system_energi_renew,23_light_system_energi_renew
Sci Media,13,13_det_er_og_der,13_det_er_og_der
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,-1,Noise,Noise
Sci Media,11,11_bornholm_energi_wind_offshor,11_bornholm_energi_wind_offshor
Sci Media,0,0_og_en_til_af,0_og_en_til_af
Sci Media,-1,Noise,Noise
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,14,14_energi_wind_area_hydrogen,14_energi_wind_area_hydrogen
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,15,15_hydrogen_energi_product_wind,15_hydrogen_energi_product_wind
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,24,24_water_system_grain_hainan,24_water_system_grain_hainan
Sci Media,20,20_island_wind_energi_er,20_island_wind_energi_er
Sci Media,23,23_light_system_energi_renew,23_light_system_energi_renew
Sci Media,22,22_control_frequenc_system_grid,22_control_frequenc_system_grid
Sci Media,35,35_system_energi_gener_use,35_system_energi_gener_use
Sci Media,21,21_system_power_oper_cost,21_system_power_oper_cost
Sci Media,15,15_hydrogen_energi_product_wind,15_hydrogen_energi_product_wind
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,36,36_hydrogen_cost_system_econom,36_hydrogen_cost_system_econom
Sci Media,9,9_energi_bornholm_project_island,9_energi_bornholm_project_island
Sci Media,42,42_hydrogen_offshor_energi_system,42_hydrogen_offshor_energi_system
Sci Media,12,12_energinet_plant_plan_architect,12_energinet_plant_plan_architect
Sci Media,23,23_light_system_energi_renew,23_light_system_energi_renew
Sci Media,36,36_hydrogen_cost_system_econom,36_hydrogen_cost_system_econom
Sci Media,35,35_system_energi_gener_use,35_system_energi_gener_use
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,21,21_system_power_oper_cost,21_system_power_oper_cost
Sci Media,15,15_hydrogen_energi_product_wind,15_hydrogen_energi_product_wind
Sci Media,15,15_hydrogen_energi_product_wind,15_hydrogen_energi_product_wind
Sci Media,44,44_control_convert_grid_harmon,44_control_convert_grid_harmon
Sci Media,32,32_energi_green_compani_island,32_energi_green_compani_island
Sci Media,14,14_energi_wind_area_hydrogen,14_energi_wind_area_hydrogen
Sci Media,36,36_hydrogen_cost_system_econom,36_hydrogen_cost_system_econom
Sci Media,23,23_light_system_energi_renew,23_light_system_energi_renew
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,42,42_hydrogen_offshor_energi_system,42_hydrogen_offshor_energi_system
Sci Media,-1,Noise,Noise
Sci Media,12,12_energinet_plant_plan_architect,12_energinet_plant_plan_architect
Sci Media,39,39_error_energi_bornholm_democraci,39_error_energi_bornholm_democraci
Sci Media,22,22_control_frequenc_system_grid,22_control_frequenc_system_grid
Sci Media,42,42_hydrogen_offshor_energi_system,42_hydrogen_offshor_energi_system
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,23,23_light_system_energi_renew,23_light_system_energi_renew
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,3,3_energi_bornholm_budget_project,3_energi_bornholm_budget_project
Sci Media,14,14_energi_wind_area_hydrogen,14_energi_wind_area_hydrogen
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,9,9_energi_bornholm_project_island,9_energi_bornholm_project_island
Sci Media,22,22_control_frequenc_system_grid,22_control_frequenc_system_grid
Sci Media,11,11_bornholm_energi_wind_offshor,11_bornholm_energi_wind_offshor
Sci Media,23,23_light_system_energi_renew,23_light_system_energi_renew
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,42,42_hydrogen_offshor_energi_system,42_hydrogen_offshor_energi_system
Sci Media,23,23_light_system_energi_renew,23_light_system_energi_renew
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,21,21_system_power_oper_cost,21_system_power_oper_cost
Sci Media,14,14_energi_wind_area_hydrogen,14_energi_wind_area_hydrogen
Sci Media,25,25_og_en_er_wind,25_og_en_er_wind
Sci Media,-1,Noise,Noise
Sci Media,2,2_bornholm_energi_wind_say,2_bornholm_energi_wind_say
Sci Media,24,24_water_system_grain_hainan,24_water_system_grain_hainan
Sci Media,8,8_er_bornholm_et_samarbejd,8_er_bornholm_et_samarbejd
Sci Media,7,7_energi_green_bornholm_wind,7_energi_green_bornholm_wind
Sci Media,21,21_system_power_oper_cost,21_system_power_oper_cost
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,39,39_error_energi_bornholm_democraci,39_error_energi_bornholm_democraci
Sci Media,9,9_energi_bornholm_project_island,9_energi_bornholm_project_island
Sci Media,21,21_system_power_oper_cost,21_system_power_oper_cost
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,21,21_system_power_oper_cost,21_system_power_oper_cost
Sci Media,35,35_system_energi_gener_use,35_system_energi_gener_use
Sci Media,22,22_control_frequenc_system_grid,22_control_frequenc_system_grid
Sci Media,22,22_control_frequenc_system_grid,22_control_frequenc_system_grid
Sci Media,-1,Noise,Noise
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,12,12_energinet_plant_plan_architect,12_energinet_plant_plan_architect
Sci Media,27,27_bornholm_energi_energinet_offshor,27_bornholm_energi_energinet_offshor
Sci Media,42,42_hydrogen_offshor_energi_system,42_hydrogen_offshor_energi_system
Sci Media,9,9_energi_bornholm_project_island,9_energi_bornholm_project_island
Sci Media,41,41_bornholm_energi_island_project,41_bornholm_energi_island_project
Sci Media,7,7_energi_green_bornholm_wind,7_energi_green_bornholm_wind
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,36,36_hydrogen_cost_system_econom,36_hydrogen_cost_system_econom
Sci Media,15,15_hydrogen_energi_product_wind,15_hydrogen_energi_product_wind
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,21,21_system_power_oper_cost,21_system_power_oper_cost
Sci Media,42,42_hydrogen_offshor_energi_system,42_hydrogen_offshor_energi_system
Sci Media,44,44_control_convert_grid_harmon,44_control_convert_grid_harmon
Sci Media,24,24_water_system_grain_hainan,24_water_system_grain_hainan
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,23,23_light_system_energi_renew,23_light_system_energi_renew
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,44,44_control_convert_grid_harmon,44_control_convert_grid_harmon
Sci Media,43,43_ptx_say_cabl_energi,43_ptx_say_cabl_energi
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,23,23_light_system_energi_renew,23_light_system_energi_renew
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,22,22_control_frequenc_system_grid,22_control_frequenc_system_grid
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,17,17_wind_offshor_energi_bornholm,17_wind_offshor_energi_bornholm
Sci Media,23,23_light_system_energi_renew,23_light_system_energi_renew
Sci Media,22,22_control_frequenc_system_grid,22_control_frequenc_system_grid
Sci Media,42,42_hydrogen_offshor_energi_system,42_hydrogen_offshor_energi_system
Sci Media,18,18_busi_fund_bornholm_energi,18_busi_fund_bornholm_energi
Sci Media,12,12_energinet_plant_plan_architect,12_energinet_plant_plan_architect
Sci Media,21,21_system_power_oper_cost,21_system_power_oper_cost
Sci Media,23,23_light_system_energi_renew,23_light_system_energi_renew
Sci Media,21,21_system_power_oper_cost,21_system_power_oper_cost
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,21,21_system_power_oper_cost,21_system_power_oper_cost
Sci Media,35,35_system_energi_gener_use,35_system_energi_gener_use
Sci Media,15,15_hydrogen_energi_product_wind,15_hydrogen_energi_product_wind
Sci Media,9,9_energi_bornholm_project_island,9_energi_bornholm_project_island
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,39,39_error_energi_bornholm_democraci,39_error_energi_bornholm_democraci
Sci Media,21,21_system_power_oper_cost,21_system_power_oper_cost
Sci Media,6,6_bornholm_energi_area_wind,6_bornholm_energi_area_wind
Sci Media,15,15_hydrogen_energi_product_wind,15_hydrogen_energi_product_wind
Sci Media,39,39_error_energi_bornholm_democraci,39_error_energi_bornholm_democraci
Sci Media,15,15_hydrogen_energi_product_wind,15_hydrogen_energi_product_wind
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,17,17_wind_offshor_energi_bornholm,17_wind_offshor_energi_bornholm
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,44,44_control_convert_grid_harmon,44_control_convert_grid_harmon
Sci Media,22,22_control_frequenc_system_grid,22_control_frequenc_system_grid
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,35,35_system_energi_gener_use,35_system_energi_gener_use
Sci Media,36,36_hydrogen_cost_system_econom,36_hydrogen_cost_system_econom
Sci Media,26,26_til_og_sweco_energinet,26_til_og_sweco_energinet
Sci Media,36,36_hydrogen_cost_system_econom,36_hydrogen_cost_system_econom
Sci Media,14,14_energi_wind_area_hydrogen,14_energi_wind_area_hydrogen
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,23,23_light_system_energi_renew,23_light_system_energi_renew
Sci Media,22,22_control_frequenc_system_grid,22_control_frequenc_system_grid
Sci Media,9,9_energi_bornholm_project_island,9_energi_bornholm_project_island
Sci Media,22,22_control_frequenc_system_grid,22_control_frequenc_system_grid
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,18,18_busi_fund_bornholm_energi,18_busi_fund_bornholm_energi
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,9,9_energi_bornholm_project_island,9_energi_bornholm_project_island
Sci Media,23,23_light_system_energi_renew,23_light_system_energi_renew
Sci Media,21,21_system_power_oper_cost,21_system_power_oper_cost
Sci Media,34,34_plan_bornholm_offshor_island,34_plan_bornholm_offshor_island
Sci Media,42,42_hydrogen_offshor_energi_system,42_hydrogen_offshor_energi_system
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,-1,Noise,Noise
Sci Media,3,3_energi_bornholm_budget_project,3_energi_bornholm_budget_project
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,25,25_og_en_er_wind,25_og_en_er_wind
Sci Media,35,35_system_energi_gener_use,35_system_energi_gener_use
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,24,24_water_system_grain_hainan,24_water_system_grain_hainan
Sci Media,36,36_hydrogen_cost_system_econom,36_hydrogen_cost_system_econom
Sci Media,8,8_er_bornholm_et_samarbejd,8_er_bornholm_et_samarbejd
Sci Media,44,44_control_convert_grid_harmon,44_control_convert_grid_harmon
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,6,6_bornholm_energi_area_wind,6_bornholm_energi_area_wind
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,21,21_system_power_oper_cost,21_system_power_oper_cost
Sci Media,14,14_energi_wind_area_hydrogen,14_energi_wind_area_hydrogen
Sci Media,37,37_say_bornholm_municip_energi,37_say_bornholm_municip_energi
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,14,14_energi_wind_area_hydrogen,14_energi_wind_area_hydrogen
Sci Media,-1,Noise,Noise
Sci Media,30,30_jeg_og_det_er,30_jeg_og_det_er
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,3,3_energi_bornholm_budget_project,3_energi_bornholm_budget_project
Sci Media,29,29_bornholm_wind_turbin_mill,29_bornholm_wind_turbin_mill
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,2,2_bornholm_energi_wind_say,2_bornholm_energi_wind_say
Sci Media,36,36_hydrogen_cost_system_econom,36_hydrogen_cost_system_econom
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,21,21_system_power_oper_cost,21_system_power_oper_cost
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,23,23_light_system_energi_renew,23_light_system_energi_renew
Sci Media,35,35_system_energi_gener_use,35_system_energi_gener_use
Sci Media,24,24_water_system_grain_hainan,24_water_system_grain_hainan
Sci Media,41,41_bornholm_energi_island_project,41_bornholm_energi_island_project
Sci Media,2,2_bornholm_energi_wind_say,2_bornholm_energi_wind_say
Sci Media,0,0_og_en_til_af,0_og_en_til_af
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,17,17_wind_offshor_energi_bornholm,17_wind_offshor_energi_bornholm
Sci Media,2,2_bornholm_energi_wind_say,2_bornholm_energi_wind_say
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,22,22_control_frequenc_system_grid,22_control_frequenc_system_grid
Sci Media,15,15_hydrogen_energi_product_wind,15_hydrogen_energi_product_wind
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,21,21_system_power_oper_cost,21_system_power_oper_cost
Sci Media,-1,Noise,Noise
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,29,29_bornholm_wind_turbin_mill,29_bornholm_wind_turbin_mill
Sci Media,6,6_bornholm_energi_area_wind,6_bornholm_energi_area_wind
Sci Media,30,30_jeg_og_det_er,30_jeg_og_det_er
Sci Media,42,42_hydrogen_offshor_energi_system,42_hydrogen_offshor_energi_system
Sci Media,35,35_system_energi_gener_use,35_system_energi_gener_use
Sci Media,13,13_det_er_og_der,13_det_er_og_der
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,14,14_energi_wind_area_hydrogen,14_energi_wind_area_hydrogen
Sci Media,22,22_control_frequenc_system_grid,22_control_frequenc_system_grid
Sci Media,40,40_climat_market_list_municip,40_climat_market_list_municip
Sci Media,34,34_plan_bornholm_offshor_island,34_plan_bornholm_offshor_island
Sci Media,2,2_bornholm_energi_wind_say,2_bornholm_energi_wind_say
Sci Media,21,21_system_power_oper_cost,21_system_power_oper_cost
Sci Media,-1,Noise,Noise
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,26,26_til_og_sweco_energinet,26_til_og_sweco_energinet
Sci Media,42,42_hydrogen_offshor_energi_system,42_hydrogen_offshor_energi_system
Sci Media,26,26_til_og_sweco_energinet,26_til_og_sweco_energinet
Sci Media,22,22_control_frequenc_system_grid,22_control_frequenc_system_grid
Sci Media,6,6_bornholm_energi_area_wind,6_bornholm_energi_area_wind
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,26,26_til_og_sweco_energinet,26_til_og_sweco_energinet
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,22,22_control_frequenc_system_grid,22_control_frequenc_system_grid
Sci Media,8,8_er_bornholm_et_samarbejd,8_er_bornholm_et_samarbejd
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,30,30_jeg_og_det_er,30_jeg_og_det_er
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,27,27_bornholm_energi_energinet_offshor,27_bornholm_energi_energinet_offshor
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,35,35_system_energi_gener_use,35_system_energi_gener_use
Sci Media,44,44_control_convert_grid_harmon,44_control_convert_grid_harmon
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,20,20_island_wind_energi_er,20_island_wind_energi_er
Sci Media,3,3_energi_bornholm_budget_project,3_energi_bornholm_budget_project
Sci Media,26,26_til_og_sweco_energinet,26_til_og_sweco_energinet
Sci Media,22,22_control_frequenc_system_grid,22_control_frequenc_system_grid
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,-1,Noise,Noise
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,2,2_bornholm_energi_wind_say,2_bornholm_energi_wind_say
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,35,35_system_energi_gener_use,35_system_energi_gener_use
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,7,7_energi_green_bornholm_wind,7_energi_green_bornholm_wind
Sci Media,24,24_water_system_grain_hainan,24_water_system_grain_hainan
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,-1,Noise,Noise
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,36,36_hydrogen_cost_system_econom,36_hydrogen_cost_system_econom
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,42,42_hydrogen_offshor_energi_system,42_hydrogen_offshor_energi_system
Sci Media,16,16_municip_budget_bornholm_save,16_municip_budget_bornholm_save
Sci Media,44,44_control_convert_grid_harmon,44_control_convert_grid_harmon
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,24,24_water_system_grain_hainan,24_water_system_grain_hainan
Sci Media,13,13_det_er_og_der,13_det_er_og_der
Sci Media,22,22_control_frequenc_system_grid,22_control_frequenc_system_grid
Sci Media,12,12_energinet_plant_plan_architect,12_energinet_plant_plan_architect
Sci Media,16,16_municip_budget_bornholm_save,16_municip_budget_bornholm_save
Sci Media,22,22_control_frequenc_system_grid,22_control_frequenc_system_grid
Sci Media,-1,Noise,Noise
Sci Media,36,36_hydrogen_cost_system_econom,36_hydrogen_cost_system_econom
Sci Media,7,7_energi_green_bornholm_wind,7_energi_green_bornholm_wind
Sci Media,22,22_control_frequenc_system_grid,22_control_frequenc_system_grid
Sci Media,24,24_water_system_grain_hainan,24_water_system_grain_hainan
Sci Media,3,3_energi_bornholm_budget_project,3_energi_bornholm_budget_project
Sci Media,39,39_error_energi_bornholm_democraci,39_error_energi_bornholm_democraci
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,21,21_system_power_oper_cost,21_system_power_oper_cost
Sci Media,24,24_water_system_grain_hainan,24_water_system_grain_hainan
Sci Media,35,35_system_energi_gener_use,35_system_energi_gener_use
Sci Media,28,28_year_social_also_bornholm,28_year_social_also_bornholm
Sci Media,22,22_control_frequenc_system_grid,22_control_frequenc_system_grid
Sci Media,8,8_er_bornholm_et_samarbejd,8_er_bornholm_et_samarbejd
Sci Media,44,44_control_convert_grid_harmon,44_control_convert_grid_harmon
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,34,34_plan_bornholm_offshor_island,34_plan_bornholm_offshor_island
Sci Media,0,0_og_en_til_af,0_og_en_til_af
Sci Media,26,26_til_og_sweco_energinet,26_til_og_sweco_energinet
Sci Media,14,14_energi_wind_area_hydrogen,14_energi_wind_area_hydrogen
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,-1,Noise,Noise
Sci Media,36,36_hydrogen_cost_system_econom,36_hydrogen_cost_system_econom
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,20,20_island_wind_energi_er,20_island_wind_energi_er
Sci Media,37,37_say_bornholm_municip_energi,37_say_bornholm_municip_energi
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,9,9_energi_bornholm_project_island,9_energi_bornholm_project_island
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,0,0_og_en_til_af,0_og_en_til_af
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,44,44_control_convert_grid_harmon,44_control_convert_grid_harmon
Sci Media,35,35_system_energi_gener_use,35_system_energi_gener_use
Sci Media,21,21_system_power_oper_cost,21_system_power_oper_cost
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,14,14_energi_wind_area_hydrogen,14_energi_wind_area_hydrogen
Sci Media,33,33_island_municip_bornholm_school,33_island_municip_bornholm_school
Sci Media,20,20_island_wind_energi_er,20_island_wind_energi_er
Sci Media,17,17_wind_offshor_energi_bornholm,17_wind_offshor_energi_bornholm
Sci Media,13,13_det_er_og_der,13_det_er_og_der
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,36,36_hydrogen_cost_system_econom,36_hydrogen_cost_system_econom
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,40,40_climat_market_list_municip,40_climat_market_list_municip
Sci Media,17,17_wind_offshor_energi_bornholm,17_wind_offshor_energi_bornholm
Sci Media,2,2_bornholm_energi_wind_say,2_bornholm_energi_wind_say
Sci Media,1,1_hydrogen_co2_heat_product,1_hydrogen_co2_heat_product
Sci Media,21,21_system_power_oper_cost,21_system_power_oper_cost
Sci Media,29,29_bornholm_wind_turbin_mill,29_bornholm_wind_turbin_mill
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,27,27_bornholm_energi_energinet_offshor,27_bornholm_energi_energinet_offshor
Sci Media,36,36_hydrogen_cost_system_econom,36_hydrogen_cost_system_econom
Sci Media,31,31_energinet_plant_land_area,31_energinet_plant_land_area
Sci Media,12,12_energinet_plant_plan_architect,12_energinet_plant_plan_architect
Sci Media,44,44_control_convert_grid_harmon,44_control_convert_grid_harmon
Sci Media,0,0_og_en_til_af,0_og_en_til_af
Sci Media,-1,Noise,Noise
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,27,27_bornholm_energi_energinet_offshor,27_bornholm_energi_energinet_offshor
Sci Media,38,38_billion_cultur_electr_data,38_billion_cultur_electr_data
Sci Media,11,11_bornholm_energi_wind_offshor,11_bornholm_energi_wind_offshor
Sci Media,9,9_energi_bornholm_project_island,9_energi_bornholm_project_island
Sci Media,10,10_control_voltag_convert_vschvdc,10_control_voltag_convert_vschvdc
Sci Media,7,7_energi_green_bornholm_wind,7_energi_green_bornholm_wind
Sci Media,21,21_system_power_oper_cost,21_system_power_oper_cost
Sci Media,0,0_og_en_til_af,0_og_en_til_af
Sci Media,24,24_water_system_grain_hainan,24_water_system_grain_hainan
Sci Media,23,23_light_system_energi_renew,23_light_system_energi_renew
Sci Media,27,27_bornholm_energi_energinet_offshor,27_bornholm_energi_energinet_offshor
Sci Media,26,26_til_og_sweco_energinet,26_til_og_sweco_energinet
Sci Media,34,34_plan_bornholm_offshor_island,34_plan_bornholm_offshor_island
Sci Media,26,26_til_og_sweco_energinet,26_til_og_sweco_energinet
Sci Media,25,25_og_en_er_wind,25_og_en_er_wind
Sci Media,12,12_energinet_plant_plan_architect,12_energinet_plant_plan_architect
Sci Media,15,15_hydrogen_energi_product_wind,15_hydrogen_energi_product_wind
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,5,5_grid_system_energi_power,5_grid_system_energi_power
Sci Media,24,24_water_system_grain_hainan,24_water_system_grain_hainan
Sci Media,34,34_plan_bornholm_offshor_island,34_plan_bornholm_offshor_island
Sci Media,0,0_og_en_til_af,0_og_en_til_af
Sci Media,31,31_energinet_plant_land_area,31_energinet_plant_land_area
Sci Media,22,22_control_frequenc_system_grid,22_control_frequenc_system_grid
Sci Media,25,25_og_en_er_wind,25_og_en_er_wind
Sci Media,22,22_control_frequenc_system_grid,22_control_frequenc_system_grid
Sci Media,4,4_grid_control_system_comput,4_grid_control_system_comput
Sci Media,8,8_er_bornholm_et_samarbejd,8_er_bornholm_et_samarbejd
Sci Media,0,0_og_en_til_af,0_og_en_til_af
Sci Media,28,28_year_social_also_bornholm,28_year_social_also_bornholm
Sci Media,26,26_til_og_sweco_energinet,26_til_og_sweco_energinet
Sci Media,31,31_energinet_plant_land_area,31_energinet_plant_land_area
