Source,topic_int,labels_layer,topic_names
Sci Media,7,7_control_grid_data_hydrogen,7_control_grid_data_hydrogen
Sci Media,13,13_control_system_power_convert,13_control_system_power_convert
Sci Media,27,27_energi_system_111_structur,27_energi_system_111_structur
Sci Media,0,0_bornholm_green_energi_baltic,0_bornholm_green_energi_baltic
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,41,41_error_muffler_power_energi,41_error_muffler_power_energi
Sci Media,33,33_energi_project_wind_offshor,33_energi_project_wind_offshor
Sci Media,27,27_energi_system_111_structur,27_energi_system_111_structur
Sci Media,35,35_comput_quantum_rvv_grain,35_comput_quantum_rvv_grain
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,11,11_hydrogen_grid_offshor_system,11_hydrogen_grid_offshor_system
Sci Media,13,13_control_system_power_convert,13_control_system_power_convert
Sci Media,12,12_co2_materi_ga_system,12_co2_materi_ga_system
Sci Media,2,2_offshor_energi_wind_grid,2_offshor_energi_wind_grid
Sci Media,12,12_co2_materi_ga_system,12_co2_materi_ga_system
Sci Media,24,24_heat_system_rvv_energi,24_heat_system_rvv_energi
Sci Media,37,37_system_heat_energi_method,37_system_heat_energi_method
Sci Media,17,17_cool_offshor_power_grid,17_cool_offshor_power_grid
Sci Media,11,11_hydrogen_grid_offshor_system,11_hydrogen_grid_offshor_system
Sci Media,25,25_billion_offshor_sea_project,25_billion_offshor_sea_project
Sci Media,25,25_billion_offshor_sea_project,25_billion_offshor_sea_project
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,7,7_control_grid_data_hydrogen,7_control_grid_data_hydrogen
Sci Media,12,12_co2_materi_ga_system,12_co2_materi_ga_system
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,35,35_comput_quantum_rvv_grain,35_comput_quantum_rvv_grain
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,40,40_power_green_control_grid,40_power_green_control_grid
Sci Media,35,35_comput_quantum_rvv_grain,35_comput_quantum_rvv_grain
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,12,12_co2_materi_ga_system,12_co2_materi_ga_system
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,11,11_hydrogen_grid_offshor_system,11_hydrogen_grid_offshor_system
Sci Media,11,11_hydrogen_grid_offshor_system,11_hydrogen_grid_offshor_system
Sci Media,7,7_control_grid_data_hydrogen,7_control_grid_data_hydrogen
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,2,2_offshor_energi_wind_grid,2_offshor_energi_wind_grid
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,18,18_hydrogen_bornholm_energi_offshor,18_hydrogen_bornholm_energi_offshor
Sci Media,8,8_offshor_grid_wind_billion,8_offshor_grid_wind_billion
Sci Media,29,29_climat_countri_reduct_2030,29_climat_countri_reduct_2030
Sci Media,27,27_energi_system_111_structur,27_energi_system_111_structur
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,37,37_system_heat_energi_method,37_system_heat_energi_method
Sci Media,7,7_control_grid_data_hydrogen,7_control_grid_data_hydrogen
Sci Media,33,33_energi_project_wind_offshor,33_energi_project_wind_offshor
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,18,18_hydrogen_bornholm_energi_offshor,18_hydrogen_bornholm_energi_offshor
Sci Media,35,35_comput_quantum_rvv_grain,35_comput_quantum_rvv_grain
Sci Media,32,32_bioga_co2_plant_system,32_bioga_co2_plant_system
Sci Media,35,35_comput_quantum_rvv_grain,35_comput_quantum_rvv_grain
Sci Media,24,24_heat_system_rvv_energi,24_heat_system_rvv_energi
Sci Media,29,29_climat_countri_reduct_2030,29_climat_countri_reduct_2030
Sci Media,27,27_energi_system_111_structur,27_energi_system_111_structur
Sci Media,13,13_control_system_power_convert,13_control_system_power_convert
Sci Media,7,7_control_grid_data_hydrogen,7_control_grid_data_hydrogen
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,11,11_hydrogen_grid_offshor_system,11_hydrogen_grid_offshor_system
Sci Media,27,27_energi_system_111_structur,27_energi_system_111_structur
Sci Media,7,7_control_grid_data_hydrogen,7_control_grid_data_hydrogen
Sci Media,25,25_billion_offshor_sea_project,25_billion_offshor_sea_project
Sci Media,11,11_hydrogen_grid_offshor_system,11_hydrogen_grid_offshor_system
Sci Media,24,24_heat_system_rvv_energi,24_heat_system_rvv_energi
Sci Media,7,7_control_grid_data_hydrogen,7_control_grid_data_hydrogen
Sci Media,-1,Noise,Noise
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,12,12_co2_materi_ga_system,12_co2_materi_ga_system
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,2,2_offshor_energi_wind_grid,2_offshor_energi_wind_grid
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,29,29_climat_countri_reduct_2030,29_climat_countri_reduct_2030
Sci Media,11,11_hydrogen_grid_offshor_system,11_hydrogen_grid_offshor_system
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,17,17_cool_offshor_power_grid,17_cool_offshor_power_grid
Sci Media,37,37_system_heat_energi_method,37_system_heat_energi_method
Sci Media,12,12_co2_materi_ga_system,12_co2_materi_ga_system
Sci Media,12,12_co2_materi_ga_system,12_co2_materi_ga_system
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,24,24_heat_system_rvv_energi,24_heat_system_rvv_energi
Sci Media,32,32_bioga_co2_plant_system,32_bioga_co2_plant_system
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,17,17_cool_offshor_power_grid,17_cool_offshor_power_grid
Sci Media,7,7_control_grid_data_hydrogen,7_control_grid_data_hydrogen
Sci Media,24,24_heat_system_rvv_energi,24_heat_system_rvv_energi
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,27,27_energi_system_111_structur,27_energi_system_111_structur
Sci Media,12,12_co2_materi_ga_system,12_co2_materi_ga_system
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,17,17_cool_offshor_power_grid,17_cool_offshor_power_grid
Sci Media,17,17_cool_offshor_power_grid,17_cool_offshor_power_grid
Sci Media,7,7_control_grid_data_hydrogen,7_control_grid_data_hydrogen
Sci Media,37,37_system_heat_energi_method,37_system_heat_energi_method
Sci Media,27,27_energi_system_111_structur,27_energi_system_111_structur
Sci Media,39,39_fund_light_receiv_compani,39_fund_light_receiv_compani
Sci Media,29,29_climat_countri_reduct_2030,29_climat_countri_reduct_2030
Sci Media,13,13_control_system_power_convert,13_control_system_power_convert
Sci Media,25,25_billion_offshor_sea_project,25_billion_offshor_sea_project
Sci Media,40,40_power_green_control_grid,40_power_green_control_grid
Sci Media,11,11_hydrogen_grid_offshor_system,11_hydrogen_grid_offshor_system
Sci Media,12,12_co2_materi_ga_system,12_co2_materi_ga_system
Sci Media,39,39_fund_light_receiv_compani,39_fund_light_receiv_compani
Sci Media,7,7_control_grid_data_hydrogen,7_control_grid_data_hydrogen
Sci Media,17,17_cool_offshor_power_grid,17_cool_offshor_power_grid
Sci Media,17,17_cool_offshor_power_grid,17_cool_offshor_power_grid
Sci Media,12,12_co2_materi_ga_system,12_co2_materi_ga_system
Sci Media,9,9_island_bornholm_sea_energi,9_island_bornholm_sea_energi
Sci Media,39,39_fund_light_receiv_compani,39_fund_light_receiv_compani
Sci Media,13,13_control_system_power_convert,13_control_system_power_convert
Sci Media,38,38_bornholm_project_energi_connect,38_bornholm_project_energi_connect
Sci Media,12,12_co2_materi_ga_system,12_co2_materi_ga_system
Sci Media,27,27_energi_system_111_structur,27_energi_system_111_structur
Sci Media,32,32_bioga_co2_plant_system,32_bioga_co2_plant_system
Sci Media,6,6_bornholm_cultur_municip_also,6_bornholm_cultur_municip_also
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,7,7_control_grid_data_hydrogen,7_control_grid_data_hydrogen
Sci Media,12,12_co2_materi_ga_system,12_co2_materi_ga_system
Sci Media,25,25_billion_offshor_sea_project,25_billion_offshor_sea_project
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,2,2_offshor_energi_wind_grid,2_offshor_energi_wind_grid
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,25,25_billion_offshor_sea_project,25_billion_offshor_sea_project
Sci Media,27,27_energi_system_111_structur,27_energi_system_111_structur
Sci Media,29,29_climat_countri_reduct_2030,29_climat_countri_reduct_2030
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,2,2_offshor_energi_wind_grid,2_offshor_energi_wind_grid
Sci Media,12,12_co2_materi_ga_system,12_co2_materi_ga_system
Sci Media,37,37_system_heat_energi_method,37_system_heat_energi_method
Sci Media,13,13_control_system_power_convert,13_control_system_power_convert
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,37,37_system_heat_energi_method,37_system_heat_energi_method
Sci Media,35,35_comput_quantum_rvv_grain,35_comput_quantum_rvv_grain
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,16,16_wind_turbin_offshor_area,16_wind_turbin_offshor_area
Sci Media,8,8_offshor_grid_wind_billion,8_offshor_grid_wind_billion
Sci Media,24,24_heat_system_rvv_energi,24_heat_system_rvv_energi
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,17,17_cool_offshor_power_grid,17_cool_offshor_power_grid
Sci Media,7,7_control_grid_data_hydrogen,7_control_grid_data_hydrogen
Sci Media,2,2_offshor_energi_wind_grid,2_offshor_energi_wind_grid
Sci Media,8,8_offshor_grid_wind_billion,8_offshor_grid_wind_billion
Sci Media,12,12_co2_materi_ga_system,12_co2_materi_ga_system
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,9,9_island_bornholm_sea_energi,9_island_bornholm_sea_energi
Sci Media,13,13_control_system_power_convert,13_control_system_power_convert
Sci Media,8,8_offshor_grid_wind_billion,8_offshor_grid_wind_billion
Sci Media,12,12_co2_materi_ga_system,12_co2_materi_ga_system
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,37,37_system_heat_energi_method,37_system_heat_energi_method
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,17,17_cool_offshor_power_grid,17_cool_offshor_power_grid
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,17,17_cool_offshor_power_grid,17_cool_offshor_power_grid
Sci Media,17,17_cool_offshor_power_grid,17_cool_offshor_power_grid
Sci Media,24,24_heat_system_rvv_energi,24_heat_system_rvv_energi
Sci Media,32,32_bioga_co2_plant_system,32_bioga_co2_plant_system
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,27,27_energi_system_111_structur,27_energi_system_111_structur
Sci Media,27,27_energi_system_111_structur,27_energi_system_111_structur
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,7,7_control_grid_data_hydrogen,7_control_grid_data_hydrogen
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,11,11_hydrogen_grid_offshor_system,11_hydrogen_grid_offshor_system
Sci Media,24,24_heat_system_rvv_energi,24_heat_system_rvv_energi
Sci Media,17,17_cool_offshor_power_grid,17_cool_offshor_power_grid
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,26,26_electr_wind_energi_island,26_electr_wind_energi_island
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,17,17_cool_offshor_power_grid,17_cool_offshor_power_grid
Sci Media,32,32_bioga_co2_plant_system,32_bioga_co2_plant_system
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,7,7_control_grid_data_hydrogen,7_control_grid_data_hydrogen
Sci Media,17,17_cool_offshor_power_grid,17_cool_offshor_power_grid
Sci Media,40,40_power_green_control_grid,40_power_green_control_grid
Sci Media,27,27_energi_system_111_structur,27_energi_system_111_structur
Sci Media,29,29_climat_countri_reduct_2030,29_climat_countri_reduct_2030
Sci Media,35,35_comput_quantum_rvv_grain,35_comput_quantum_rvv_grain
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,-1,Noise,Noise
Sci Media,7,7_control_grid_data_hydrogen,7_control_grid_data_hydrogen
Sci Media,18,18_hydrogen_bornholm_energi_offshor,18_hydrogen_bornholm_energi_offshor
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,2,2_offshor_energi_wind_grid,2_offshor_energi_wind_grid
Sci Media,2,2_offshor_energi_wind_grid,2_offshor_energi_wind_grid
Sci Media,12,12_co2_materi_ga_system,12_co2_materi_ga_system
Sci Media,8,8_offshor_grid_wind_billion,8_offshor_grid_wind_billion
Sci Media,7,7_control_grid_data_hydrogen,7_control_grid_data_hydrogen
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,24,24_heat_system_rvv_energi,24_heat_system_rvv_energi
Sci Media,17,17_cool_offshor_power_grid,17_cool_offshor_power_grid
Sci Media,24,24_heat_system_rvv_energi,24_heat_system_rvv_energi
Sci Media,24,24_heat_system_rvv_energi,24_heat_system_rvv_energi
Sci Media,27,27_energi_system_111_structur,27_energi_system_111_structur
Sci Media,12,12_co2_materi_ga_system,12_co2_materi_ga_system
Sci Media,29,29_climat_countri_reduct_2030,29_climat_countri_reduct_2030
Sci Media,7,7_control_grid_data_hydrogen,7_control_grid_data_hydrogen
Sci Media,12,12_co2_materi_ga_system,12_co2_materi_ga_system
Sci Media,33,33_energi_project_wind_offshor,33_energi_project_wind_offshor
Sci Media,13,13_control_system_power_convert,13_control_system_power_convert
Sci Media,27,27_energi_system_111_structur,27_energi_system_111_structur
Sci Media,18,18_hydrogen_bornholm_energi_offshor,18_hydrogen_bornholm_energi_offshor
Sci Media,32,32_bioga_co2_plant_system,32_bioga_co2_plant_system
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,29,29_climat_countri_reduct_2030,29_climat_countri_reduct_2030
Sci Media,24,24_heat_system_rvv_energi,24_heat_system_rvv_energi
Sci Media,24,24_heat_system_rvv_energi,24_heat_system_rvv_energi
Sci Media,11,11_hydrogen_grid_offshor_system,11_hydrogen_grid_offshor_system
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,32,32_bioga_co2_plant_system,32_bioga_co2_plant_system
Sci Media,2,2_offshor_energi_wind_grid,2_offshor_energi_wind_grid
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,2,2_offshor_energi_wind_grid,2_offshor_energi_wind_grid
Sci Media,37,37_system_heat_energi_method,37_system_heat_energi_method
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,13,13_control_system_power_convert,13_control_system_power_convert
Sci Media,7,7_control_grid_data_hydrogen,7_control_grid_data_hydrogen
Sci Media,13,13_control_system_power_convert,13_control_system_power_convert
Sci Media,32,32_bioga_co2_plant_system,32_bioga_co2_plant_system
Sci Media,13,13_control_system_power_convert,13_control_system_power_convert
Sci Media,24,24_heat_system_rvv_energi,24_heat_system_rvv_energi
Sci Media,18,18_hydrogen_bornholm_energi_offshor,18_hydrogen_bornholm_energi_offshor
Sci Media,8,8_offshor_grid_wind_billion,8_offshor_grid_wind_billion
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,32,32_bioga_co2_plant_system,32_bioga_co2_plant_system
Sci Media,18,18_hydrogen_bornholm_energi_offshor,18_hydrogen_bornholm_energi_offshor
Sci Media,24,24_heat_system_rvv_energi,24_heat_system_rvv_energi
Sci Media,27,27_energi_system_111_structur,27_energi_system_111_structur
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,18,18_hydrogen_bornholm_energi_offshor,18_hydrogen_bornholm_energi_offshor
Sci Media,29,29_climat_countri_reduct_2030,29_climat_countri_reduct_2030
Sci Media,2,2_offshor_energi_wind_grid,2_offshor_energi_wind_grid
Sci Media,26,26_electr_wind_energi_island,26_electr_wind_energi_island
Sci Media,13,13_control_system_power_convert,13_control_system_power_convert
Sci Media,12,12_co2_materi_ga_system,12_co2_materi_ga_system
Sci Media,-1,Noise,Noise
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,8,8_offshor_grid_wind_billion,8_offshor_grid_wind_billion
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,7,7_control_grid_data_hydrogen,7_control_grid_data_hydrogen
Sci Media,8,8_offshor_grid_wind_billion,8_offshor_grid_wind_billion
Sci Media,39,39_fund_light_receiv_compani,39_fund_light_receiv_compani
Sci Media,39,39_fund_light_receiv_compani,39_fund_light_receiv_compani
Sci Media,11,11_hydrogen_grid_offshor_system,11_hydrogen_grid_offshor_system
Sci Media,8,8_offshor_grid_wind_billion,8_offshor_grid_wind_billion
Sci Media,18,18_hydrogen_bornholm_energi_offshor,18_hydrogen_bornholm_energi_offshor
Sci Media,28,28_ship_port_wind_bornholm,28_ship_port_wind_bornholm
Sci Media,12,12_co2_materi_ga_system,12_co2_materi_ga_system
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,40,40_power_green_control_grid,40_power_green_control_grid
Sci Media,29,29_climat_countri_reduct_2030,29_climat_countri_reduct_2030
Sci Media,37,37_system_heat_energi_method,37_system_heat_energi_method
Sci Media,25,25_billion_offshor_sea_project,25_billion_offshor_sea_project
Sci Media,13,13_control_system_power_convert,13_control_system_power_convert
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,36,36_price_zone_connect_electr,36_price_zone_connect_electr
Sci Media,2,2_offshor_energi_wind_grid,2_offshor_energi_wind_grid
Sci Media,33,33_energi_project_wind_offshor,33_energi_project_wind_offshor
Sci Media,32,32_bioga_co2_plant_system,32_bioga_co2_plant_system
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,41,41_error_muffler_power_energi,41_error_muffler_power_energi
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,12,12_co2_materi_ga_system,12_co2_materi_ga_system
Sci Media,13,13_control_system_power_convert,13_control_system_power_convert
Sci Media,12,12_co2_materi_ga_system,12_co2_materi_ga_system
Sci Media,35,35_comput_quantum_rvv_grain,35_comput_quantum_rvv_grain
Sci Media,41,41_error_muffler_power_energi,41_error_muffler_power_energi
Sci Media,2,2_offshor_energi_wind_grid,2_offshor_energi_wind_grid
Sci Media,40,40_power_green_control_grid,40_power_green_control_grid
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,2,2_offshor_energi_wind_grid,2_offshor_energi_wind_grid
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,17,17_cool_offshor_power_grid,17_cool_offshor_power_grid
Sci Media,13,13_control_system_power_convert,13_control_system_power_convert
Sci Media,18,18_hydrogen_bornholm_energi_offshor,18_hydrogen_bornholm_energi_offshor
Sci Media,29,29_climat_countri_reduct_2030,29_climat_countri_reduct_2030
Sci Media,25,25_billion_offshor_sea_project,25_billion_offshor_sea_project
Sci Media,40,40_power_green_control_grid,40_power_green_control_grid
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,40,40_power_green_control_grid,40_power_green_control_grid
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,2,2_offshor_energi_wind_grid,2_offshor_energi_wind_grid
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,13,13_control_system_power_convert,13_control_system_power_convert
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,2,2_offshor_energi_wind_grid,2_offshor_energi_wind_grid
Sci Media,24,24_heat_system_rvv_energi,24_heat_system_rvv_energi
Sci Media,13,13_control_system_power_convert,13_control_system_power_convert
Sci Media,12,12_co2_materi_ga_system,12_co2_materi_ga_system
Sci Media,35,35_comput_quantum_rvv_grain,35_comput_quantum_rvv_grain
Sci Media,32,32_bioga_co2_plant_system,32_bioga_co2_plant_system
Sci Media,17,17_cool_offshor_power_grid,17_cool_offshor_power_grid
Sci Media,13,13_control_system_power_convert,13_control_system_power_convert
Sci Media,24,24_heat_system_rvv_energi,24_heat_system_rvv_energi
Sci Media,18,18_hydrogen_bornholm_energi_offshor,18_hydrogen_bornholm_energi_offshor
Sci Media,2,2_offshor_energi_wind_grid,2_offshor_energi_wind_grid
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,7,7_control_grid_data_hydrogen,7_control_grid_data_hydrogen
Sci Media,11,11_hydrogen_grid_offshor_system,11_hydrogen_grid_offshor_system
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,8,8_offshor_grid_wind_billion,8_offshor_grid_wind_billion
Sci Media,30,30_museum_archaeolog_archaeologist_bornholm,30_museum_archaeolog_archaeologist_bornholm
Sci Media,7,7_control_grid_data_hydrogen,7_control_grid_data_hydrogen
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,11,11_hydrogen_grid_offshor_system,11_hydrogen_grid_offshor_system
Sci Media,13,13_control_system_power_convert,13_control_system_power_convert
Sci Media,7,7_control_grid_data_hydrogen,7_control_grid_data_hydrogen
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,8,8_offshor_grid_wind_billion,8_offshor_grid_wind_billion
Sci Media,8,8_offshor_grid_wind_billion,8_offshor_grid_wind_billion
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,13,13_control_system_power_convert,13_control_system_power_convert
Sci Media,33,33_energi_project_wind_offshor,33_energi_project_wind_offshor
Sci Media,17,17_cool_offshor_power_grid,17_cool_offshor_power_grid
Sci Media,11,11_hydrogen_grid_offshor_system,11_hydrogen_grid_offshor_system
Sci Media,34,34_wind_bornholm_energi_island,34_wind_bornholm_energi_island
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,13,13_control_system_power_convert,13_control_system_power_convert
Sci Media,32,32_bioga_co2_plant_system,32_bioga_co2_plant_system
Sci Media,17,17_cool_offshor_power_grid,17_cool_offshor_power_grid
Sci Media,2,2_offshor_energi_wind_grid,2_offshor_energi_wind_grid
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,25,25_billion_offshor_sea_project,25_billion_offshor_sea_project
Sci Media,2,2_offshor_energi_wind_grid,2_offshor_energi_wind_grid
Sci Media,12,12_co2_materi_ga_system,12_co2_materi_ga_system
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,7,7_control_grid_data_hydrogen,7_control_grid_data_hydrogen
Sci Media,18,18_hydrogen_bornholm_energi_offshor,18_hydrogen_bornholm_energi_offshor
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,2,2_offshor_energi_wind_grid,2_offshor_energi_wind_grid
Sci Media,36,36_price_zone_connect_electr,36_price_zone_connect_electr
Sci Media,13,13_control_system_power_convert,13_control_system_power_convert
Sci Media,13,13_control_system_power_convert,13_control_system_power_convert
Sci Media,32,32_bioga_co2_plant_system,32_bioga_co2_plant_system
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,-1,Noise,Noise
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,11,11_hydrogen_grid_offshor_system,11_hydrogen_grid_offshor_system
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,32,32_bioga_co2_plant_system,32_bioga_co2_plant_system
Sci Media,41,41_error_muffler_power_energi,41_error_muffler_power_energi
Sci Media,-1,Noise,Noise
Sci Media,36,36_price_zone_connect_electr,36_price_zone_connect_electr
Sci Media,17,17_cool_offshor_power_grid,17_cool_offshor_power_grid
Sci Media,40,40_power_green_control_grid,40_power_green_control_grid
Sci Media,3,3_grid_power_harmon_convert,3_grid_power_harmon_convert
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,27,27_energi_system_111_structur,27_energi_system_111_structur
Sci Media,25,25_billion_offshor_sea_project,25_billion_offshor_sea_project
Sci Media,25,25_billion_offshor_sea_project,25_billion_offshor_sea_project
Sci Media,32,32_bioga_co2_plant_system,32_bioga_co2_plant_system
Sci Media,1,1_energi_island_system_renew,1_energi_island_system_renew
Sci Media,25,25_billion_offshor_sea_project,25_billion_offshor_sea_project
Sci Media,35,35_comput_quantum_rvv_grain,35_comput_quantum_rvv_grain
Sci Media,-1,Noise,Noise
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
Sci Media,13,13_control_system_power_convert,13_control_system_power_convert
Sci Media,7,7_control_grid_data_hydrogen,7_control_grid_data_hydrogen
Sci Media,7,7_control_grid_data_hydrogen,7_control_grid_data_hydrogen
Sci Media,37,37_system_heat_energi_method,37_system_heat_energi_method
Sci Media,7,7_control_grid_data_hydrogen,7_control_grid_data_hydrogen
Sci Media,7,7_control_grid_data_hydrogen,7_control_grid_data_hydrogen
Sci Media,41,41_error_muffler_power_energi,41_error_muffler_power_energi
Sci Media,8,8_offshor_grid_wind_billion,8_offshor_grid_wind_billion
Sci Media,11,11_hydrogen_grid_offshor_system,11_hydrogen_grid_offshor_system
Sci Media,36,36_price_zone_connect_electr,36_price_zone_connect_electr
Sci Media,24,24_heat_system_rvv_energi,24_heat_system_rvv_energi
Sci Media,4,4_power_grid_offshor_hvdc,4_power_grid_offshor_hvdc
