Source,topic_int,labels_layer,topic_names
Sci Media,26,26_risk_energi_eland_renew,26_risk_energi_eland_renew
Sci Media,10,10_plant_energi_wind_green,10_plant_energi_wind_green
Sci Media,21,21_vschvdc_power_hvdc_control,21_vschvdc_power_hvdc_control
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,23,23_energi_concept_system_renew,23_energi_concept_system_renew
Sci Media,39,39_materi_111_grain_ion,39_materi_111_grain_ion
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,24,24_control_convert_frequenc_grid,24_control_convert_frequenc_grid
Sci Media,18,18_system_power_grid_control,18_system_power_grid_control
Sci Media,33,33_energi_sustain_design_develop,33_energi_sustain_design_develop
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,21,21_vschvdc_power_hvdc_control,21_vschvdc_power_hvdc_control
Sci Media,8,8_hydrogen_wave_model_electrolys,8_hydrogen_wave_model_electrolys
Sci Media,26,26_risk_energi_eland_renew,26_risk_energi_eland_renew
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,14,14_model_system_oper_grid,14_model_system_oper_grid
Sci Media,39,39_materi_111_grain_ion,39_materi_111_grain_ion
Sci Media,14,14_model_system_oper_grid,14_model_system_oper_grid
Sci Media,38,38_cost_microgrid_distribut_grid,38_cost_microgrid_distribut_grid
Sci Media,14,14_model_system_oper_grid,14_model_system_oper_grid
Sci Media,35,35_convert_control_hvdc_power,35_convert_control_hvdc_power
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,18,18_system_power_grid_control,18_system_power_grid_control
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,18,18_system_power_grid_control,18_system_power_grid_control
Sci Media,32,32_energi_renew_scenario_grid,32_energi_renew_scenario_grid
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,26,26_risk_energi_eland_renew,26_risk_energi_eland_renew
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,24,24_control_convert_frequenc_grid,24_control_convert_frequenc_grid
Sci Media,21,21_vschvdc_power_hvdc_control,21_vschvdc_power_hvdc_control
Sci Media,21,21_vschvdc_power_hvdc_control,21_vschvdc_power_hvdc_control
Sci Media,38,38_cost_microgrid_distribut_grid,38_cost_microgrid_distribut_grid
Sci Media,26,26_risk_energi_eland_renew,26_risk_energi_eland_renew
Sci Media,8,8_hydrogen_wave_model_electrolys,8_hydrogen_wave_model_electrolys
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,32,32_energi_renew_scenario_grid,32_energi_renew_scenario_grid
Sci Media,21,21_vschvdc_power_hvdc_control,21_vschvdc_power_hvdc_control
Sci Media,41,41_grid_power_paramet_optim,41_grid_power_paramet_optim
Sci Media,25,25_grid_offshor_integr_system,25_grid_offshor_integr_system
Sci Media,35,35_convert_control_hvdc_power,35_convert_control_hvdc_power
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,21,21_vschvdc_power_hvdc_control,21_vschvdc_power_hvdc_control
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,14,14_model_system_oper_grid,14_model_system_oper_grid
Sci Media,24,24_control_convert_frequenc_grid,24_control_convert_frequenc_grid
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,10,10_plant_energi_wind_green,10_plant_energi_wind_green
Sci Media,14,14_model_system_oper_grid,14_model_system_oper_grid
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,21,21_vschvdc_power_hvdc_control,21_vschvdc_power_hvdc_control
Sci Media,25,25_grid_offshor_integr_system,25_grid_offshor_integr_system
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,38,38_cost_microgrid_distribut_grid,38_cost_microgrid_distribut_grid
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,8,8_hydrogen_wave_model_electrolys,8_hydrogen_wave_model_electrolys
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,32,32_energi_renew_scenario_grid,32_energi_renew_scenario_grid
Sci Media,32,32_energi_renew_scenario_grid,32_energi_renew_scenario_grid
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,8,8_hydrogen_wave_model_electrolys,8_hydrogen_wave_model_electrolys
Sci Media,14,14_model_system_oper_grid,14_model_system_oper_grid
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,14,14_model_system_oper_grid,14_model_system_oper_grid
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,21,21_vschvdc_power_hvdc_control,21_vschvdc_power_hvdc_control
Sci Media,18,18_system_power_grid_control,18_system_power_grid_control
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,23,23_energi_concept_system_renew,23_energi_concept_system_renew
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,38,38_cost_microgrid_distribut_grid,38_cost_microgrid_distribut_grid
Sci Media,14,14_model_system_oper_grid,14_model_system_oper_grid
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,35,35_convert_control_hvdc_power,35_convert_control_hvdc_power
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,14,14_model_system_oper_grid,14_model_system_oper_grid
Sci Media,26,26_risk_energi_eland_renew,26_risk_energi_eland_renew
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,25,25_grid_offshor_integr_system,25_grid_offshor_integr_system
Sci Media,21,21_vschvdc_power_hvdc_control,21_vschvdc_power_hvdc_control
Sci Media,18,18_system_power_grid_control,18_system_power_grid_control
Sci Media,21,21_vschvdc_power_hvdc_control,21_vschvdc_power_hvdc_control
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,25,25_grid_offshor_integr_system,25_grid_offshor_integr_system
Sci Media,26,26_risk_energi_eland_renew,26_risk_energi_eland_renew
Sci Media,8,8_hydrogen_wave_model_electrolys,8_hydrogen_wave_model_electrolys
Sci Media,32,32_energi_renew_scenario_grid,32_energi_renew_scenario_grid
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,33,33_energi_sustain_design_develop,33_energi_sustain_design_develop
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,14,14_model_system_oper_grid,14_model_system_oper_grid
Sci Media,21,21_vschvdc_power_hvdc_control,21_vschvdc_power_hvdc_control
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,33,33_energi_sustain_design_develop,33_energi_sustain_design_develop
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,24,24_control_convert_frequenc_grid,24_control_convert_frequenc_grid
Sci Media,18,18_system_power_grid_control,18_system_power_grid_control
Sci Media,21,21_vschvdc_power_hvdc_control,21_vschvdc_power_hvdc_control
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,35,35_convert_control_hvdc_power,35_convert_control_hvdc_power
Sci Media,24,24_control_convert_frequenc_grid,24_control_convert_frequenc_grid
Sci Media,33,33_energi_sustain_design_develop,33_energi_sustain_design_develop
Sci Media,35,35_convert_control_hvdc_power,35_convert_control_hvdc_power
Sci Media,18,18_system_power_grid_control,18_system_power_grid_control
Sci Media,18,18_system_power_grid_control,18_system_power_grid_control
Sci Media,8,8_hydrogen_wave_model_electrolys,8_hydrogen_wave_model_electrolys
Sci Media,32,32_energi_renew_scenario_grid,32_energi_renew_scenario_grid
Sci Media,25,25_grid_offshor_integr_system,25_grid_offshor_integr_system
Sci Media,21,21_vschvdc_power_hvdc_control,21_vschvdc_power_hvdc_control
Sci Media,23,23_energi_concept_system_renew,23_energi_concept_system_renew
Sci Media,35,35_convert_control_hvdc_power,35_convert_control_hvdc_power
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,41,41_grid_power_paramet_optim,41_grid_power_paramet_optim
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,23,23_energi_concept_system_renew,23_energi_concept_system_renew
Sci Media,18,18_system_power_grid_control,18_system_power_grid_control
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,14,14_model_system_oper_grid,14_model_system_oper_grid
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,32,32_energi_renew_scenario_grid,32_energi_renew_scenario_grid
Sci Media,24,24_control_convert_frequenc_grid,24_control_convert_frequenc_grid
Sci Media,32,32_energi_renew_scenario_grid,32_energi_renew_scenario_grid
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,35,35_convert_control_hvdc_power,35_convert_control_hvdc_power
Sci Media,38,38_cost_microgrid_distribut_grid,38_cost_microgrid_distribut_grid
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,24,24_control_convert_frequenc_grid,24_control_convert_frequenc_grid
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,14,14_model_system_oper_grid,14_model_system_oper_grid
Sci Media,18,18_system_power_grid_control,18_system_power_grid_control
Sci Media,23,23_energi_concept_system_renew,23_energi_concept_system_renew
Sci Media,38,38_cost_microgrid_distribut_grid,38_cost_microgrid_distribut_grid
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,35,35_convert_control_hvdc_power,35_convert_control_hvdc_power
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,14,14_model_system_oper_grid,14_model_system_oper_grid
Sci Media,24,24_control_convert_frequenc_grid,24_control_convert_frequenc_grid
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,26,26_risk_energi_eland_renew,26_risk_energi_eland_renew
Sci Media,8,8_hydrogen_wave_model_electrolys,8_hydrogen_wave_model_electrolys
Sci Media,21,21_vschvdc_power_hvdc_control,21_vschvdc_power_hvdc_control
Sci Media,26,26_risk_energi_eland_renew,26_risk_energi_eland_renew
Sci Media,21,21_vschvdc_power_hvdc_control,21_vschvdc_power_hvdc_control
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,38,38_cost_microgrid_distribut_grid,38_cost_microgrid_distribut_grid
Sci Media,24,24_control_convert_frequenc_grid,24_control_convert_frequenc_grid
Sci Media,38,38_cost_microgrid_distribut_grid,38_cost_microgrid_distribut_grid
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,21,21_vschvdc_power_hvdc_control,21_vschvdc_power_hvdc_control
Sci Media,24,24_control_convert_frequenc_grid,24_control_convert_frequenc_grid
Sci Media,14,14_model_system_oper_grid,14_model_system_oper_grid
Sci Media,14,14_model_system_oper_grid,14_model_system_oper_grid
Sci Media,35,35_convert_control_hvdc_power,35_convert_control_hvdc_power
Sci Media,25,25_grid_offshor_integr_system,25_grid_offshor_integr_system
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,8,8_hydrogen_wave_model_electrolys,8_hydrogen_wave_model_electrolys
Sci Media,35,35_convert_control_hvdc_power,35_convert_control_hvdc_power
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,25,25_grid_offshor_integr_system,25_grid_offshor_integr_system
Sci Media,25,25_grid_offshor_integr_system,25_grid_offshor_integr_system
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,18,18_system_power_grid_control,18_system_power_grid_control
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,38,38_cost_microgrid_distribut_grid,38_cost_microgrid_distribut_grid
Sci Media,38,38_cost_microgrid_distribut_grid,38_cost_microgrid_distribut_grid
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,35,35_convert_control_hvdc_power,35_convert_control_hvdc_power
Sci Media,35,35_convert_control_hvdc_power,35_convert_control_hvdc_power
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,38,38_cost_microgrid_distribut_grid,38_cost_microgrid_distribut_grid
Sci Media,41,41_grid_power_paramet_optim,41_grid_power_paramet_optim
Sci Media,25,25_grid_offshor_integr_system,25_grid_offshor_integr_system
Sci Media,21,21_vschvdc_power_hvdc_control,21_vschvdc_power_hvdc_control
Sci Media,25,25_grid_offshor_integr_system,25_grid_offshor_integr_system
Sci Media,35,35_convert_control_hvdc_power,35_convert_control_hvdc_power
Sci Media,38,38_cost_microgrid_distribut_grid,38_cost_microgrid_distribut_grid
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,18,18_system_power_grid_control,18_system_power_grid_control
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,24,24_control_convert_frequenc_grid,24_control_convert_frequenc_grid
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,16,16_hydrogen_co2_fuel_product,16_hydrogen_co2_fuel_product
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,8,8_hydrogen_wave_model_electrolys,8_hydrogen_wave_model_electrolys
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,8,8_hydrogen_wave_model_electrolys,8_hydrogen_wave_model_electrolys
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,26,26_risk_energi_eland_renew,26_risk_energi_eland_renew
Sci Media,25,25_grid_offshor_integr_system,25_grid_offshor_integr_system
Sci Media,24,24_control_convert_frequenc_grid,24_control_convert_frequenc_grid
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,24,24_control_convert_frequenc_grid,24_control_convert_frequenc_grid
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,38,38_cost_microgrid_distribut_grid,38_cost_microgrid_distribut_grid
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,14,14_model_system_oper_grid,14_model_system_oper_grid
Sci Media,32,32_energi_renew_scenario_grid,32_energi_renew_scenario_grid
Sci Media,24,24_control_convert_frequenc_grid,24_control_convert_frequenc_grid
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,24,24_control_convert_frequenc_grid,24_control_convert_frequenc_grid
Sci Media,14,14_model_system_oper_grid,14_model_system_oper_grid
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,25,25_grid_offshor_integr_system,25_grid_offshor_integr_system
Sci Media,32,32_energi_renew_scenario_grid,32_energi_renew_scenario_grid
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,24,24_control_convert_frequenc_grid,24_control_convert_frequenc_grid
Sci Media,18,18_system_power_grid_control,18_system_power_grid_control
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,14,14_model_system_oper_grid,14_model_system_oper_grid
Sci Media,41,41_grid_power_paramet_optim,41_grid_power_paramet_optim
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,14,14_model_system_oper_grid,14_model_system_oper_grid
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,21,21_vschvdc_power_hvdc_control,21_vschvdc_power_hvdc_control
Sci Media,18,18_system_power_grid_control,18_system_power_grid_control
Sci Media,18,18_system_power_grid_control,18_system_power_grid_control
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,26,26_risk_energi_eland_renew,26_risk_energi_eland_renew
Sci Media,18,18_system_power_grid_control,18_system_power_grid_control
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,8,8_hydrogen_wave_model_electrolys,8_hydrogen_wave_model_electrolys
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,41,41_grid_power_paramet_optim,41_grid_power_paramet_optim
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,38,38_cost_microgrid_distribut_grid,38_cost_microgrid_distribut_grid
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,18,18_system_power_grid_control,18_system_power_grid_control
Sci Media,32,32_energi_renew_scenario_grid,32_energi_renew_scenario_grid
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,24,24_control_convert_frequenc_grid,24_control_convert_frequenc_grid
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,25,25_grid_offshor_integr_system,25_grid_offshor_integr_system
Sci Media,33,33_energi_sustain_design_develop,33_energi_sustain_design_develop
Sci Media,25,25_grid_offshor_integr_system,25_grid_offshor_integr_system
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,32,32_energi_renew_scenario_grid,32_energi_renew_scenario_grid
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,25,25_grid_offshor_integr_system,25_grid_offshor_integr_system
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,26,26_risk_energi_eland_renew,26_risk_energi_eland_renew
Sci Media,32,32_energi_renew_scenario_grid,32_energi_renew_scenario_grid
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,25,25_grid_offshor_integr_system,25_grid_offshor_integr_system
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,26,26_risk_energi_eland_renew,26_risk_energi_eland_renew
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,21,21_vschvdc_power_hvdc_control,21_vschvdc_power_hvdc_control
Sci Media,25,25_grid_offshor_integr_system,25_grid_offshor_integr_system
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,19,19_bornholm_energi_fund_compani,19_bornholm_energi_fund_compani
Sci Media,41,41_grid_power_paramet_optim,41_grid_power_paramet_optim
Sci Media,21,21_vschvdc_power_hvdc_control,21_vschvdc_power_hvdc_control
Sci Media,14,14_model_system_oper_grid,14_model_system_oper_grid
Sci Media,38,38_cost_microgrid_distribut_grid,38_cost_microgrid_distribut_grid
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,18,18_system_power_grid_control,18_system_power_grid_control
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,18,18_system_power_grid_control,18_system_power_grid_control
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,18,18_system_power_grid_control,18_system_power_grid_control
Sci Media,23,23_energi_concept_system_renew,23_energi_concept_system_renew
Sci Media,39,39_materi_111_grain_ion,39_materi_111_grain_ion
Sci Media,39,39_materi_111_grain_ion,39_materi_111_grain_ion
Sci Media,23,23_energi_concept_system_renew,23_energi_concept_system_renew
Sci Media,1,1_plant_energinet_heat_plan,1_plant_energinet_heat_plan
Sci Media,8,8_hydrogen_wave_model_electrolys,8_hydrogen_wave_model_electrolys
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,39,39_materi_111_grain_ion,39_materi_111_grain_ion
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,33,33_energi_sustain_design_develop,33_energi_sustain_design_develop
Sci Media,8,8_hydrogen_wave_model_electrolys,8_hydrogen_wave_model_electrolys
Sci Media,25,25_grid_offshor_integr_system,25_grid_offshor_integr_system
Sci Media,35,35_convert_control_hvdc_power,35_convert_control_hvdc_power
Sci Media,24,24_control_convert_frequenc_grid,24_control_convert_frequenc_grid
Sci Media,23,23_energi_concept_system_renew,23_energi_concept_system_renew
Sci Media,29,29_park_busi_say_budget,29_park_busi_say_budget
Sci Media,1,1_plant_energinet_heat_plan,1_plant_energinet_heat_plan
Sci Media,12,12_energi_island_land_bornholm,12_energi_island_land_bornholm
Sci Media,39,39_materi_111_grain_ion,39_materi_111_grain_ion
Sci Media,16,16_hydrogen_co2_fuel_product,16_hydrogen_co2_fuel_product
Sci Media,24,24_control_convert_frequenc_grid,24_control_convert_frequenc_grid
Sci Media,39,39_materi_111_grain_ion,39_materi_111_grain_ion
Sci Media,8,8_hydrogen_wave_model_electrolys,8_hydrogen_wave_model_electrolys
Sci Media,5,5_grid_offshor_power_wind,5_grid_offshor_power_wind
Sci Media,32,32_energi_renew_scenario_grid,32_energi_renew_scenario_grid
Sci Media,23,23_energi_concept_system_renew,23_energi_concept_system_renew
Sci Media,3,3_island_bornholm_energi_budget,3_island_bornholm_energi_budget
Sci Media,39,39_materi_111_grain_ion,39_materi_111_grain_ion
Sci Media,23,23_energi_concept_system_renew,23_energi_concept_system_renew
Sci Media,8,8_hydrogen_wave_model_electrolys,8_hydrogen_wave_model_electrolys
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,7,7_also_social_municip_island,7_also_social_municip_island
Sci Media,8,8_hydrogen_wave_model_electrolys,8_hydrogen_wave_model_electrolys
Sci Media,39,39_materi_111_grain_ion,39_materi_111_grain_ion
Sci Media,1,1_plant_energinet_heat_plan,1_plant_energinet_heat_plan
Sci Media,39,39_materi_111_grain_ion,39_materi_111_grain_ion
Sci Media,14,14_model_system_oper_grid,14_model_system_oper_grid
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,14,14_model_system_oper_grid,14_model_system_oper_grid
Sci Media,32,32_energi_renew_scenario_grid,32_energi_renew_scenario_grid
Sci Media,2,2_control_grid_hvdc_convert,2_control_grid_hvdc_convert
Sci Media,39,39_materi_111_grain_ion,39_materi_111_grain_ion
Sci Media,33,33_energi_sustain_design_develop,33_energi_sustain_design_develop
Sci Media,23,23_energi_concept_system_renew,23_energi_concept_system_renew
Sci Media,39,39_materi_111_grain_ion,39_materi_111_grain_ion
Sci Media,17,17_plant_energi_hydrogen_area,17_plant_energi_hydrogen_area
Sci Media,8,8_hydrogen_wave_model_electrolys,8_hydrogen_wave_model_electrolys
Sci Media,23,23_energi_concept_system_renew,23_energi_concept_system_renew
Sci Media,39,39_materi_111_grain_ion,39_materi_111_grain_ion
Sci Media,24,24_control_convert_frequenc_grid,24_control_convert_frequenc_grid
Sci Media,23,23_energi_concept_system_renew,23_energi_concept_system_renew
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,8,8_hydrogen_wave_model_electrolys,8_hydrogen_wave_model_electrolys
Sci Media,0,0_system_renew_grid_integr,0_system_renew_grid_integr
Sci Media,24,24_control_convert_frequenc_grid,24_control_convert_frequenc_grid
Sci Media,25,25_grid_offshor_integr_system,25_grid_offshor_integr_system
Sci Media,23,23_energi_concept_system_renew,23_energi_concept_system_renew
